,participant,intensity,subtech,start_frame,stop_frame,cycle_time,cycle_distance,cycle_speed
25,P6,medium,dp,7383,7694,1.2958333333333334,13.888483045790952,38.584081516280975
26,P6,medium,dp,7694,8001,1.2791666666666666,11.022019316812615,31.019624396501957
27,P6,medium,dp,8001,8298,1.2375,10.562833311409523,30.72824236046407
28,P6,medium,dp,8298,8575,1.1541666666666666,7.91873875865529,24.699603925913973
29,P6,medium,dp,8575,8804,0.9541666666666667,7.3527111813244606,27.741233452682682
30,P6,medium,dp,8804,9023,0.9125,6.700718019247107,26.43570944579681
31,P6,medium,dp,9023,9241,0.9083333333333333,4.458435861160898,17.670131119463377
32,P6,medium,dp,9241,9447,0.8583333333333333,5.584313202907612,23.42158547238921
33,P6,medium,dp,9447,9659,0.8833333333333333,3.748156454468264,15.275505550285756
34,P6,medium,dp,9659,9875,0.9,4.603351061921266,18.413404247685065
35,P6,medium,dp,9875,10101,0.9416666666666667,4.52500992344793,17.299152981677043
36,P6,medium,dp,10101,10345,1.0166666666666666,4.7607757851115835,16.857829009575447
37,P6,medium,dp,10345,10622,1.1541666666666666,5.734724631026399,17.88737213432061
38,P6,medium,dp,10622,10945,1.3458333333333334,12.196603571488366,32.62497054416702
0,P6,medium,dp,15487,15756,1.1208333333333333,10.148144959402924,32.59478529711571
1,P6,medium,dp,15756,16047,1.2125,11.767686097042606,34.939109236580116
2,P6,medium,dp,16047,16227,0.75,5.419756544865703,26.014831415355374
3,P6,medium,dp,16227,16443,0.9,5.040319943074396,20.161279772297583
4,P6,medium,dp,16443,16679,0.9833333333333333,5.5730875747651485,20.403168070326647
5,P6,medium,dp,16679,16924,1.0208333333333333,5.953145423899143,20.99394957652596
6,P6,medium,dp,16924,17186,1.0916666666666666,9.200854098874434,30.341747868043935
7,P6,medium,dp,17186,17477,1.2125,11.48031952315166,34.0858971409039
0,P6,medium,dp,23363,23603,1.0,2.4362300214659056,8.770428077277261
1,P6,medium,dp,23603,23835,0.9666666666666667,4.122285925475513,15.351961377632945
2,P6,medium,dp,23835,24068,0.9708333333333333,5.135794004051314,19.04431768025895
3,P6,medium,dp,24068,24330,1.0916666666666666,5.537732632978602,18.261835858372187
4,P6,medium,dp,24330,24582,1.05,5.978618073564227,20.49811910936306
5,P6,medium,dp,24582,24858,1.15,8.06458116052359,25.24564537207385
6,P6,medium,dp,24858,25151,1.2208333333333334,8.506202496897458,25.083136373103766
7,P6,medium,dp,25151,25465,1.3083333333333333,8.847766667259929,24.34544713539038
8,P6,medium,dp,25465,25769,1.2666666666666666,9.119270424854124,25.91792647063804
0,P6,medium,dp-skate,12287,12619,1.3833333333333333,10.99724599906418,28.61933898551642
1,P6,medium,dp-skate,12619,12914,1.2291666666666667,8.750731989965152,25.62926250620302
2,P6,medium,dp-skate,12914,13217,1.2625,8.596858263223156,24.513813661468014
3,P6,medium,dp-skate,13217,13514,1.2375,8.564681281917737,24.915436456487964
4,P6,medium,dp-skate,13514,13789,1.1458333333333333,6.789417151176325,21.331114249513984
5,P6,medium,dp-skate,13789,14075,1.1916666666666667,8.776189042957514,26.5126829829206
6,P6,medium,dp-skate,14075,14368,1.2208333333333334,9.072610216794631,26.75336255054799
7,P6,medium,dp-skate,14368,14653,1.1875,9.631323992311685,29.19811905037648
8,P6,medium,dp-skate,14653,14939,1.1916666666666667,8.55070935555336,25.83151357761575
9,P6,medium,dp-skate,14939,15217,1.1583333333333334,11.793448175072253,36.653018788713766
0,P6,hard,dp,8,203,0.8125,2.0836384303073565,9.232121045054134
1,P6,hard,dp,203,368,0.6875,2.2401318826490124,11.730145130962102
2,P6,hard,dp,368,529,0.6708333333333333,3.94615458385147,21.176879257438948
3,P6,hard,dp,529,693,0.6833333333333333,4.673646235398796,24.62213626454
4,P6,hard,dp,693,856,0.6791666666666667,3.5172466763102057,18.643565204490905
5,P6,hard,dp,856,1020,0.6833333333333333,5.1061316420403235,26.90059596782219
6,P6,hard,dp,1020,1188,0.7,5.350456609592751,27.51663399219129
7,P6,hard,dp,1188,1363,0.7291666666666666,5.292606327930618,26.13035352761174
8,P6,hard,dp,1363,1547,0.7666666666666667,5.312113670013784,24.94383810267342
9,P6,hard,dp,1547,1733,0.775,5.306465287612285,24.649387142457066
10,P6,hard,dp,1733,1916,0.7625,4.999914659205564,23.606154456577094
11,P6,hard,dp,1916,2129,0.8875,7.1698244359676755,29.083231514911137
12,P6,hard,dp,2129,2329,0.8333333333333334,6.052082157936702,26.144994922286553
13,P6,hard,dp,2329,2525,0.8166666666666667,6.7203092926423125,29.624220555321216
14,P6,hard,dp,2525,2719,0.8083333333333333,7.610685903190844,33.895013506994275
15,P6,hard,dp,2719,2929,0.875,7.635284599478247,31.41374235213907
16,P6,hard,dp,2929,3127,0.825,8.386250036487809,36.594545613764986
17,P6,hard,dp,3127,3337,0.875,10.82185374132002,44.52419825000237
18,P6,hard,dp,3337,3541,0.85,8.126524869606818,34.41822297715829
19,P6,hard,dp,3541,3751,0.875,11.847147820693822,48.74255103371173
20,P6,hard,dp,3751,3956,0.8541666666666666,8.639663064245315,36.41301896345343
21,P6,hard,dp,3956,4171,0.8958333333333334,12.588814994651525,50.5894704901345
22,P6,hard,dp,4171,4396,0.9375,8.71848216657137,33.478971519634065
23,P6,hard,dp,4396,4623,0.9458333333333333,12.331049184923778,46.934037426317815
24,P6,hard,dp,4623,4859,0.9833333333333333,12.383965699205753,45.33790832251598
25,P6,hard,dp,4859,5080,0.9208333333333333,12.004070128086331,46.92993932428322
26,P6,hard,dp,5080,5333,1.0541666666666667,12.567727948473062,42.91903931810563
27,P6,hard,dp,5333,5628,1.2291666666666667,15.087512446965567,44.18851103111271
28,P6,hard,dp,5628,5832,0.85,8.263817074999594,34.999695847057104
29,P6,hard,dp,5832,6066,0.975,11.264045547279972,41.59032202072605
30,P6,hard,dp,6066,6303,0.9875,10.806190329394935,39.39471917551571
31,P6,hard,dp,6303,6538,0.9791666666666666,10.750005590058683,39.52342480770511
32,P6,hard,dp,6538,6757,0.9125,10.46241275812675,41.27636814165074
33,P6,hard,dp,6757,6960,0.8458333333333333,7.258429595180113,30.8930205430326
34,P6,hard,dp,6960,7142,0.7583333333333333,6.695846392199034,31.78687518054926
35,P6,hard,dp,7142,7325,0.7625,6.4353804328341875,30.38343548616797
36,P6,hard,dp,7325,7502,0.7375,5.565414827613482,27.166770683943778
37,P6,hard,dp,7502,7673,0.7125,5.266872532773423,26.611566481381505
38,P6,hard,dp,7673,7849,0.7333333333333333,4.930378013632545,24.203673885105225
39,P6,hard,dp,7849,8021,0.7166666666666667,4.4955889787458325,22.58249347463023
40,P6,hard,dp,8021,8190,0.7041666666666667,4.445123975047328,22.725367541070362
41,P6,hard,dp,8190,8374,0.7666666666666667,4.8695560603029895,22.865741500553167
42,P6,hard,dp,8374,8576,0.8416666666666667,5.605893260792038,23.977682065961982
43,P6,hard,dp,8576,8817,1.0041666666666667,9.074777801742835,32.533643239443194
44,P6,hard,dp,8817,9062,1.0208333333333333,11.042209763539098,38.94069075795013
45,P6,hard,dp,9062,9315,1.0541666666666667,11.605766123375936,39.63392067429569
46,P6,hard,dp,9315,9568,1.0541666666666667,14.79124758657969,50.51240282531562
0,P6,hard,dp,12773,12962,0.7875,7.5582549189199355,34.55202248649114
1,P6,hard,dp,12962,13136,0.725,6.648623107933333,33.01385267387586
2,P6,hard,dp,13136,13313,0.7375,5.677003349618479,27.711473977798676
3,P6,hard,dp,13313,13498,0.7708333333333334,5.323452931748259,24.861963962327003
4,P6,hard,dp,13498,13690,0.8,5.537835124144121,24.920258058648546
5,P6,hard,dp,13690,13882,0.8,8.605876439029148,38.72644397563116
6,P6,hard,dp,13882,14077,0.8125,7.518499881717263,33.312737937454955
7,P6,hard,dp,14077,14309,0.9666666666666667,11.648480873978079,43.38054946171147
8,P6,hard,dp,14309,14518,0.8708333333333333,9.496199408569375,39.25701573686096
0,P6,hard,dp,20402,20697,1.2291666666666667,2.854204106929292,8.359431689447147
1,P6,hard,dp,20697,20868,0.7125,3.469288370563266,17.52903597758282
2,P6,hard,dp,20868,21030,0.675,4.2719264722616055,22.783607852061895
3,P6,hard,dp,21030,21198,0.7,3.235721594994857,16.64085391711641
4,P6,hard,dp,21198,21355,0.6541666666666667,5.2570267833514,28.93038943194656
5,P6,hard,dp,21355,21517,0.675,5.7036681781732455,30.419563616923973
6,P6,hard,dp,21517,21705,0.7833333333333333,6.0707452676879825,27.899595272778814
7,P6,hard,dp,21705,21892,0.7791666666666667,6.578141086185269,30.39312245167953
8,P6,hard,dp,21892,22108,0.9,9.247476728451238,36.98990691380495
0,P6,hard,dp-skate,9807,10210,1.6791666666666667,13.474767761277135,28.888832123432866
1,P6,hard,dp-skate,10210,10439,0.9541666666666667,9.248576180630764,34.894191353995545
2,P6,hard,dp-skate,10439,10674,0.9791666666666666,9.335308454265444,34.32215533823551
3,P6,hard,dp-skate,10674,11031,1.4875,13.625593297673849,32.976225796051
4,P6,hard,dp-skate,11031,11373,1.425,12.294345678261713,31.059399608240117
5,P6,hard,dp-skate,11373,11613,1.0,8.791867209372107,31.650721953739588
6,P6,hard,dp-skate,11613,11868,1.0625,9.313461871852404,31.556200224629322
7,P6,hard,dp-skate,11868,12113,1.0208333333333333,9.712588830749494,34.25174183578598
8,P6,hard,dp-skate,12113,12332,0.9125,10.702566661369982,42.22382463663774
9,P6,hard,dp-skate,12332,12577,1.0208333333333333,11.356810463925015,40.05013975849475
0,P7,easy,dp,17893,18232,1.4125,4.928031611089258,12.55993897339563
1,P7,easy,dp,18232,18596,1.5166666666666666,6.443359464298502,15.294127959214027
2,P7,easy,dp,18596,18944,1.45,7.061164599699103,17.531167282011566
3,P7,easy,dp,18944,19314,1.5416666666666667,7.482970471238133,17.47374726256688
4,P7,easy,dp,19314,19695,1.5875,9.224005933181363,20.917430777608132
5,P7,easy,dp,19695,20060,1.5208333333333333,8.113690192747171,19.206105004201522
6,P7,easy,dp,20060,20447,1.6125,8.213576440387733,18.33728693667959
7,P7,easy,dp,20447,20821,1.5583333333333333,8.566068461529744,19.788992381715772
8,P7,easy,dp,20821,21200,1.5791666666666666,10.270240340030877,23.412896184133718
9,P7,easy,dp,21200,21574,1.5583333333333333,8.858952447099556,20.46560137511769
10,P7,easy,dp,21574,21947,1.5541666666666667,9.017956082104044,20.88877762717934
11,P7,easy,dp,21947,22314,1.5291666666666666,9.356334598400888,22.02690216081299
12,P7,easy,dp,22314,22687,1.5541666666666667,11.538239064712851,26.726644911291967
13,P7,easy,dp,22687,23053,1.525,9.913329696002933,23.401958626629877
14,P7,easy,dp,23053,23436,1.5958333333333334,9.869998268713982,22.265479123156346
15,P7,easy,dp,23436,23869,1.8041666666666667,11.545736481883008,23.038143926898197
16,P7,easy,dp,23869,24226,1.4875,9.922081230189821,24.013104153736712
17,P7,easy,dp,24226,24575,1.4541666666666666,9.506147002276117,23.533842435434288
18,P7,easy,dp,24575,24930,1.4791666666666667,8.621510608205785,20.983056804196615
19,P7,easy,dp,24930,25277,1.4458333333333333,8.301059163152242,20.668919645428062
20,P7,easy,dp,25277,25621,1.4333333333333333,6.395537204276948,16.063209722370008
0,P7,easy,dp,38191,38524,1.3875,5.62857931878153,14.603881475757484
1,P7,easy,dp,38524,38852,1.3666666666666667,6.9015629241685765,18.1797267270782
2,P7,easy,dp,38852,39246,1.6416666666666666,8.750425267587271,19.188749825369044
3,P7,easy,dp,39246,39624,1.575,8.306248492780206,18.985710840640472
4,P7,easy,dp,39624,39981,1.4875,8.663090267567584,20.96613442907113
5,P7,easy,dp,39981,40342,1.5041666666666667,8.769957377083598,20.98959327922501
0,P7,easy,dp,47909,48259,1.4583333333333333,6.01794040550133,14.855715743866142
1,P7,easy,dp,48259,48600,1.4208333333333334,4.981889383706464,12.622734391561245
2,P7,easy,dp,48600,48948,1.45,6.187508649858171,15.362090441027183
3,P7,easy,dp,48948,49297,1.4541666666666666,6.205720632906484,15.363159389201153
4,P7,easy,dp,49297,49644,1.4458333333333333,6.1607526779652595,15.339741538218977
5,P7,easy,dp,49644,49999,1.4791666666666667,6.142507787818391,14.94965275683124
6,P7,easy,dp,49999,50370,1.5458333333333334,6.080575909908906,14.160694302321549
7,P7,easy,dp,50370,50729,1.4958333333333333,5.971767128827435,14.372163786370205
8,P7,easy,dp,50729,51085,1.4833333333333334,5.931330186933456,14.395138431209286
9,P7,easy,dp,51085,51438,1.4708333333333334,5.906938069185674,14.457774764239158
10,P7,easy,dp,51438,51794,1.4833333333333334,5.747750230815114,13.949596065798477
11,P7,easy,dp,51794,52162,1.5333333333333334,6.076756558754095,14.267167572727006
12,P7,easy,dp,52162,52533,1.5458333333333334,5.7285470296738445,13.340875023283562
13,P7,easy,dp,52533,52895,1.5083333333333333,5.722148350981123,13.657282252065444
14,P7,easy,dp,52895,53277,1.5916666666666666,5.802921834361695,13.12493315415839
15,P7,easy,dp,53277,53640,1.5125,5.861976841899521,13.952473805512911
16,P7,easy,dp,53640,54000,1.5,6.019050852136535,14.445722045127683
17,P7,easy,dp,54000,54373,1.5541666666666667,7.014423536756714,16.24788722723271
18,P7,easy,dp,54373,54747,1.5583333333333333,6.028028277864409,13.92571238522687
19,P7,easy,dp,54747,55122,1.5625,5.876556205527722,13.539585497535873
20,P7,easy,dp,55122,55520,1.6583333333333334,6.335527287922725,13.753506474284507
21,P7,easy,dp,55520,55893,1.5541666666666667,4.669974727349859,10.8173141137541
0,P7,easy,dp-skate,35686,36043,1.4875,6.07042023067132,14.691437196918825
1,P7,easy,dp-skate,36043,36430,1.6125,7.600365074727689,16.968256911019957
2,P7,easy,dp-skate,36430,36785,1.4791666666666667,5.260459166286147,12.802920337102059
3,P7,easy,dp-skate,36785,37114,1.3708333333333333,5.254765973883226,13.799750156337714
4,P7,easy,dp-skate,37114,37359,1.0208333333333333,4.247673648020601,14.979551150570611
5,P7,easy,dp-skate,37359,37802,1.8458333333333334,7.2650442048214385,14.169296146649488
0,P7,easy,dp-kick,15198,15577,1.5791666666666666,5.159599100651577,11.762252303332355
1,P7,easy,dp-kick,15577,15976,1.6625,5.932157772120192,12.84557472459109
2,P7,easy,dp-kick,15976,16379,1.6791666666666667,4.681879104104048,10.037577037086596
3,P7,easy,dp-kick,16379,16777,1.6583333333333334,5.272031220891405,11.444811494598426
4,P7,easy,dp-kick,16777,17169,1.6333333333333333,5.57084166662131,12.278589795818398
5,P7,easy,dp-kick,17169,17538,1.5375,5.0906905825943785,11.919665754367326
0,P7,easy,dp-kick,25982,26360,1.575,8.085313602203998,18.480716805037712
1,P7,easy,dp-kick,26360,26731,1.5458333333333334,6.567597100833632,15.294889205175897
0,P7,easy,diagonal,13573,13965,1.6333333333333333,3.6207181874647674,7.980358454003977
1,P7,easy,diagonal,13965,14298,1.3875,4.641793801437462,12.043573106432335
2,P7,easy,diagonal,14298,14625,1.3625,4.185422588099952,11.058731241952167
3,P7,easy,diagonal,14625,14966,1.4208333333333334,5.32287656350003,13.486701908692158
0,P7,easy,diagonal,27016,27371,1.4791666666666667,5.400391312589003,13.143487588949009
1,P7,easy,diagonal,27371,27723,1.4666666666666666,3.6989346281962017,9.07920317829977
2,P7,easy,diagonal,27723,28034,1.2958333333333334,4.082583307036638,11.341967772603395
3,P7,easy,diagonal,28034,28253,0.9125,1.828794300901865,7.214969296708729
4,P7,easy,diagonal,28253,28581,1.3666666666666667,3.6209388408829177,9.538082800374514
5,P7,easy,diagonal,28581,28905,1.35,3.066452403227083,8.177206408605555
6,P7,easy,diagonal,28905,29198,1.2208333333333334,2.8779868113875335,8.486623225388495
7,P7,easy,diagonal,29198,29587,1.6208333333333333,4.0889540039061325,9.081892697621848
8,P7,easy,diagonal,29587,29801,0.8916666666666667,1.4735546221425173,5.949304642668855
9,P7,easy,diagonal,29801,30110,1.2875,2.456131478325133,6.867629764637265
10,P7,easy,diagonal,30110,30393,1.1791666666666667,2.443792243804289,7.460906355642775
11,P7,easy,diagonal,30393,30720,1.3625,2.3355324421346086,6.170948103988691
12,P7,easy,diagonal,30720,31050,1.375,3.310861839597894,8.668438270947213
13,P7,easy,diagonal,31050,31350,1.25,3.474766935073455,10.007328773011551
14,P7,easy,diagonal,31350,31687,1.4041666666666666,5.737673138037845,14.710236175859642
15,P7,easy,diagonal,31687,31869,0.7583333333333333,4.141253570352761,19.659577388927396
0,P7,easy,diagonal,34169,34429,1.0833333333333333,3.0810063160927874,10.238420988862186
1,P7,easy,diagonal,34429,34797,1.5333333333333334,4.5452260446582455,10.671400278762837
2,P7,easy,diagonal,34797,35075,1.1583333333333334,4.04297522416381,12.56521796286882
3,P7,easy,diagonal,35075,35467,1.6333333333333333,6.197709681045285,13.660258072507975
0,P7,medium,dp,3450,3764,1.3083333333333333,4.773234971296266,13.133996863694184
1,P7,medium,dp,3764,4090,1.3583333333333334,5.660713908594991,15.002628273086112
2,P7,medium,dp,4090,4424,1.3916666666666666,4.731921483474925,12.240659166833339
3,P7,medium,dp,4424,4747,1.3458333333333334,5.130788306588096,13.724461600285187
4,P7,medium,dp,4747,5049,1.2583333333333333,6.812226379637592,19.489283417241325
5,P7,medium,dp,5049,5357,1.2833333333333334,6.331170079937365,17.760165419045077
6,P7,medium,dp,5357,5687,1.375,6.585549251977124,17.24216531426738
7,P7,medium,dp,5687,6030,1.4291666666666667,8.735050843821057,22.00316014303613
8,P7,medium,dp,6030,6390,1.5,9.241467904748799,22.179522971397116
9,P7,medium,dp,6390,6754,1.5166666666666666,9.651046713460765,22.90797901217061
10,P7,medium,dp,6754,7081,1.3625,8.183688105509958,21.62295572831989
11,P7,medium,dp,7081,7419,1.4083333333333334,10.28295141141907,26.285414258775372
12,P7,medium,dp,7419,7779,1.5,10.425624572148848,25.021498973157236
13,P7,medium,dp,7779,8132,1.4708333333333334,10.625139952195486,26.00600826826317
14,P7,medium,dp,8132,8505,1.5541666666666667,10.868105129623187,25.174377565668724
15,P7,medium,dp,8505,8870,1.5208333333333333,11.1913900929749,26.491400110494013
16,P7,medium,dp,8870,9230,1.5,11.71474470493285,28.11538729183884
17,P7,medium,dp,9230,9606,1.5666666666666667,11.772462695436351,27.051616406534595
18,P7,medium,dp,9606,9958,1.4666666666666666,11.973035896588115,29.388360837079926
19,P7,medium,dp,9958,10300,1.425,12.17589413747745,30.76015361046934
20,P7,medium,dp,10300,10615,1.3125,9.863411733802561,27.05392932700131
21,P7,medium,dp,10615,10941,1.3583333333333334,10.969102528211796,29.07148645513801
22,P7,medium,dp,10941,11272,1.3791666666666667,8.675123792727929,22.644431894008854
23,P7,medium,dp,11272,11580,1.2833333333333334,8.251937228690625,23.14829144671656
24,P7,medium,dp,11580,11890,1.2916666666666667,9.705376870070609,27.04982456690647
25,P7,medium,dp,11890,12208,1.325,7.477429821333869,20.316035740982592
26,P7,medium,dp,12208,12510,1.2583333333333333,6.692930494776244,19.147986581081703
0,P7,medium,dp,22071,22420,1.4541666666666666,10.103448653045579,25.012549100949517
1,P7,medium,dp,22420,22758,1.4083333333333334,10.743655426442668,27.463071859309068
2,P7,medium,dp,22758,23081,1.3458333333333334,8.6080144080376,23.025772286515437
0,P7,medium,dp,25143,25533,1.625,8.240212554485357,18.25524012070602
1,P7,medium,dp,25533,25767,0.975,6.504306807403987,24.01590205810703
0,P7,medium,dp,28659,28980,1.3375,7.324357429392399,19.71415831462627
1,P7,medium,dp,28980,29304,1.35,8.795751842343456,23.455338246249216
2,P7,medium,dp,29304,29605,1.2541666666666667,7.062479439603863,20.272366231952617
3,P7,medium,dp,29605,29907,1.2583333333333333,6.811559975182147,19.48737688264032
4,P7,medium,dp,29907,30215,1.2833333333333334,6.687958527988544,18.76102652007176
5,P7,medium,dp,30215,30527,1.3,6.438640861950049,17.830082386938596
6,P7,medium,dp,30527,30839,1.3,6.4575812247937066,17.88253262250565
7,P7,medium,dp,30839,31159,1.3333333333333333,7.734297037485619,20.882602001211172
8,P7,medium,dp,31159,31530,1.5458333333333334,7.61277719805943,17.728947436990154
9,P7,medium,dp,31530,31811,1.1708333333333334,6.201711244718096,19.068606816499766
10,P7,medium,dp,31811,32144,1.3875,6.029421547957184,15.643904556861884
11,P7,medium,dp,32144,32468,1.35,6.000476415458116,16.001270441221642
12,P7,medium,dp,32468,32802,1.3916666666666666,5.603435968109605,14.495115797744608
13,P7,medium,dp,32802,33121,1.3291666666666666,6.0104469610658136,16.279078916491734
14,P7,medium,dp,33121,33433,1.3,7.554756457897813,20.920864037255484
15,P7,medium,dp,33433,33746,1.3041666666666667,6.410547386177951,17.695568503698883
16,P7,medium,dp,33746,34067,1.3375,6.351729349699514,17.09624348330337
17,P7,medium,dp,34067,34383,1.3166666666666667,6.301390474416808,17.22911825916494
18,P7,medium,dp,34383,34695,1.3,8.013554397399698,22.19138140818378
19,P7,medium,dp,34695,34996,1.2541666666666667,6.278356292055374,18.021594140650645
20,P7,medium,dp,34996,35304,1.2833333333333334,5.663519559999155,15.887275648828796
0,P7,medium,dp-skate,19105,19441,1.4,6.111809421148033,15.716081368666373
1,P7,medium,dp-skate,19441,19826,1.6041666666666667,9.429024552505854,21.160200554194954
2,P7,medium,dp-skate,19826,20145,1.3291666666666666,6.637458218256516,17.97731630273865
3,P7,medium,dp-skate,20145,20463,1.325,6.612527501831883,17.96611245780738
4,P7,medium,dp-skate,20463,20746,1.1791666666666667,6.726530648539256,20.536121838649887
5,P7,medium,dp-skate,20746,21065,1.3291666666666666,7.006656943163197,18.977277739476495
6,P7,medium,dp-skate,21065,21391,1.3583333333333334,8.501326480570349,22.531122942370494
7,P7,medium,dp-skate,21391,21742,1.4625,8.8021636737553,21.666864427705356
0,P7,medium,dp-kick,2423,2780,1.4875,6.425836247612063,15.551603691699784
1,P7,medium,dp-kick,2780,3132,1.4666666666666666,6.3142210091745605,15.498542477064833
0,P7,medium,diagonal,1643,1913,1.125,3.051496738568664,9.764789563419725
1,P7,medium,diagonal,1913,2210,1.2375,4.890620392150942,14.227259322620922
0,P7,medium,diagonal,12742,13054,1.3,5.554416785134975,15.381461866527623
1,P7,medium,diagonal,13054,13347,1.2208333333333334,4.809863161517166,14.183350756146181
2,P7,medium,diagonal,13347,13625,1.1583333333333334,3.5567381621305616,11.054035151369803
3,P7,medium,diagonal,13625,13899,1.1416666666666666,4.4015691598866225,13.879400562562196
4,P7,medium,diagonal,13899,14137,0.9916666666666667,3.069506853101924,11.143083702017067
5,P7,medium,diagonal,14137,14474,1.4041666666666666,4.336472721706735,11.11784104318878
6,P7,medium,diagonal,14474,14713,0.9958333333333333,2.5738067390507746,9.304472897656357
7,P7,medium,diagonal,14713,15012,1.2458333333333333,3.439197373089419,9.93801515166976
8,P7,medium,diagonal,15012,15176,0.6833333333333333,1.4165683990152194,7.462896931397252
9,P7,medium,diagonal,15176,15544,1.5333333333333334,4.107306198745059,9.643240640531877
10,P7,medium,diagonal,15544,15756,0.8833333333333333,3.728368816874606,15.194861593300283
0,P7,medium,diagonal,18109,18330,0.9208333333333333,4.493016181380593,17.56545692630241
1,P7,medium,diagonal,18330,18601,1.1291666666666667,4.750830442685919,15.146559049744036
2,P7,medium,diagonal,18601,18892,1.2125,5.730753914435114,17.015021931518692
3,P7,medium,diagonal,18892,19008,0.48333333333333334,2.396955802772145,17.853188048233907
0,P7,medium,diagonal,23307,23653,1.4416666666666667,6.594489097409842,16.46716352648007
1,P7,medium,diagonal,23653,23881,0.95,2.5257555117992387,9.571284044712906
2,P7,medium,diagonal,23881,24168,1.1958333333333333,3.38898101722546,10.20236794035818
3,P7,medium,diagonal,24168,24416,1.0333333333333334,2.5566330081417425,8.906979512235747
4,P7,medium,diagonal,24416,24694,1.1583333333333334,3.362509553263609,10.450389402948769
5,P7,medium,diagonal,24694,24948,1.0583333333333333,2.943705173630171,10.013233346521526
0,P7,hard,dp,16231,16494,1.0958333333333334,6.48038090873118,21.28916009560357
1,P7,hard,dp,16494,16756,1.0916666666666666,5.064730609772914,16.702012392533582
2,P7,hard,dp,16756,17023,1.1125,4.913381097299998,15.89948040474606
3,P7,hard,dp,17023,17294,1.1291666666666667,5.971549409665063,19.038445350371273
4,P7,hard,dp,17294,17564,1.125,4.652058827719802,14.886588248703367
5,P7,hard,dp,17564,17820,1.0666666666666667,6.387980012003662,21.559432540512358
6,P7,hard,dp,17820,18080,1.0833333333333333,5.926293517130774,19.69352922615765
7,P7,hard,dp,18080,18334,1.0583333333333333,6.505588867891913,22.129247172671707
8,P7,hard,dp,18334,18594,1.0833333333333333,8.86824361144909,29.469855693430826
9,P7,hard,dp,18594,18875,1.1708333333333334,7.544216163454537,23.19645112179615
10,P7,hard,dp,18875,19158,1.1791666666666667,9.396113953017379,28.686369100378144
11,P7,hard,dp,19158,19458,1.25,9.86808358497666,28.420080724732777
12,P7,hard,dp,19458,19748,1.2083333333333333,9.749812685910547,29.04771779526453
13,P7,hard,dp,19748,20042,1.225,10.263103004281753,30.160955767685152
14,P7,hard,dp,20042,20330,1.2,8.211775838191791,24.635327514575376
15,P7,hard,dp,20330,20618,1.2,10.452499292106323,31.35749787631897
16,P7,hard,dp,20618,20922,1.2666666666666666,10.494130818167772,29.82542443058209
17,P7,hard,dp,20922,21228,1.275,10.680226913751811,30.155934815299236
18,P7,hard,dp,21228,21539,1.2958333333333334,13.429956840408268,37.310233794574735
19,P7,hard,dp,21539,21849,1.2916666666666667,11.191073701657531,31.190605413651955
20,P7,hard,dp,21849,22150,1.2541666666666667,11.242504185141723,32.270842577948336
21,P7,hard,dp,22150,22447,1.2375,11.135726032850263,32.39483936829167
22,P7,hard,dp,22447,22707,1.0833333333333333,8.572021746430869,28.485487649677964
23,P7,hard,dp,22707,22977,1.125,10.278314958861445,32.890607868356625
24,P7,hard,dp,22977,23256,1.1625,7.878032518388046,24.39648779887911
25,P7,hard,dp,23256,23516,1.0833333333333333,9.614987643888291,31.95134355507494
26,P7,hard,dp,23516,23786,1.125,7.457112585427933,23.862760273369386
27,P7,hard,dp,23786,24047,1.0875,6.975141049523493,23.090122094974323
28,P7,hard,dp,24047,24308,1.0875,8.523153121532792,28.214575850591313
29,P7,hard,dp,24308,24569,1.0875,6.38900167618685,21.149798652204748
30,P7,hard,dp,24569,24810,1.0041666666666667,5.67832157378184,20.35713626451249
0,P7,hard,dp,27190,27511,1.3375,7.093512959633564,19.092819928733334
1,P7,hard,dp,27511,27787,1.15,9.618257019946753,30.109326323311578
0,P7,hard,dp,33119,33417,1.2416666666666667,9.149871433744206,26.52848630454696
1,P7,hard,dp,33417,33699,1.175,7.354916918458137,22.53421353740365
2,P7,hard,dp,33699,33962,1.0958333333333334,9.056904939093451,29.753482385462895
0,P7,hard,dp,36012,36330,1.325,8.789794430130128,23.88170562148563
1,P7,hard,dp,36330,36556,0.9416666666666667,8.723693668454121,33.35075809532903
0,P7,hard,dp,38610,38869,1.0791666666666666,7.657324462303263,25.544124847220157
1,P7,hard,dp,38869,39127,1.075,9.554938420407742,31.997933314853835
2,P7,hard,dp,39127,39387,1.0833333333333333,7.1572559392222725,23.784112044184784
3,P7,hard,dp,39387,39653,1.1083333333333334,8.936939809259881,29.02825562105465
4,P7,hard,dp,39653,39924,1.1291666666666667,6.640180568207974,21.170169782035757
5,P7,hard,dp,39924,40194,1.125,8.126126553857143,26.003604972342856
6,P7,hard,dp,40194,40456,1.0916666666666666,6.066022562410778,20.00398280123249
7,P7,hard,dp,40456,40725,1.1208333333333333,6.042720436775614,19.408589060870373
8,P7,hard,dp,40725,40998,1.1375,7.455915232211385,23.596742712932738
9,P7,hard,dp,40998,41278,1.1666666666666667,7.418913849106338,22.892648448670982
10,P7,hard,dp,41278,41555,1.1541666666666666,5.603499165216496,17.478062378148206
11,P7,hard,dp,41555,41837,1.175,6.916240119257506,21.190182493044272
